lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.131451
# Diagonal elements of inverse mass matrix:
# 3.61301, 0.826118
-3.19939,0.997054,0.131451,4,23,0,4.08278,0.740883,0.663829,1.94222,0.755489,-0.339714,0,1,1,0,0,1,1,1,1,1,1,1
-3.44919,0.997869,0.131451,4,15,0,4.41792,0.489969,1.88564,6.59057,-0.25872,-0.0210545,0,0,1,0,0,1,0,0,0,1,1,1
-3.82407,0.995816,0.131451,3,7,0,3.98866,0.589129,2.11438,8.28447,0.0644579,0.533144,1,1,0,1,1,0,0,1,0,0,0,1
-3.11919,0.999385,0.131451,4,23,0,4.12446,0.633925,0.557649,1.74656,0.270939,0.181472,1,1,0,0,1,1,1,0,1,0,1,1
-4.91496,0.995849,0.131451,5,31,0,4.98877,0.0713897,0.289232,1.3354,0.51938,-0.544397,0,1,0,0,1,1,1,1,1,1,0,0
-3.56849,0.999839,0.131451,4,15,0,5.29721,0.390326,0.31182,1.36591,1.3413,0.501959,0,1,1,0,0,0,0,1,1,1,1,0
-3.45638,0.999686,0.131451,4,15,0,3.69768,0.320723,0.391902,1.47979,1.73926,-0.748501,1,1,1,1,1,1,0,1,1,1,0,1
-3.89859,0.998468,0.131451,5,31,0,4.28153,0.111039,0.62628,1.87064,0.479498,-0.0293555,0,0,0,1,1,0,1,0,1,0,0,1
-3.58846,0.999172,0.131451,4,15,0,4.91403,0.144186,1.28953,3.63108,1.10611,0.179901,0,1,1,0,0,0,0,1,1,1,1,1
-3.04325,0.999998,0.131451,5,31,0,3.69765,0.279683,0.855055,2.3515,1.1565,1.43455,1,1,1,0,0,0,0,1,1,1,0,1
-2.9487,0.998882,0.131451,3,15,0,3.58746,0.503028,0.648432,1.91254,0.568666,0.330474,1,1,1,1,0,1,0,0,1,0,1,1
-4.10295,0.994235,0.131451,4,15,0,4.29757,0.913134,1.40899,4.09181,-0.0744607,0.698829,1,1,0,1,1,1,1,1,1,0,1,1
-3.73629,0.999886,0.131451,3,7,0,4.16708,0.887961,1.0996,3.00295,1.23473,0.253226,1,1,1,0,1,1,1,1,1,1,1,1
-3.33343,0.99948,0.131451,5,31,0,4.34497,0.443731,0.391018,1.47849,0.221074,1.18093,1,1,0,0,0,1,1,1,1,0,0,1
-3.05914,0.999902,0.131451,3,9,0,3.47223,0.492401,0.546401,1.72703,-1.04186,0.190398,1,0,0,0,1,0,1,1,0,1,1,1
-3.48097,0.999303,0.131451,4,19,0,3.66656,0.560278,0.330747,1.39201,0.475386,0.996933,1,1,1,0,1,1,1,1,1,0,0,1
-3.56692,0.999249,0.131451,5,31,0,4.05831,0.302213,0.357914,1.43034,0.22412,1.03255,1,0,1,0,1,1,0,0,1,0,0,1
-3.0517,0.999842,0.131451,5,31,0,4.17251,0.722995,0.847203,2.33311,1.09402,0.556894,0,0,0,0,0,1,0,1,1,1,1,0
-3.15769,0.99954,0.131451,4,15,0,3.40459,0.676523,1.49976,4.48061,-0.0699456,0.275396,0,1,0,0,1,0,0,0,0,0,1,1
-3.80054,0.988496,0.131451,3,7,0,4.37111,0.568749,2.10808,8.23238,0.744031,-0.280205,0,1,1,0,1,1,1,1,1,0,1,0
-3.49793,0.999658,0.131451,4,15,0,4.42461,0.820413,0.626402,1.87087,0.514723,0.909271,1,1,1,0,1,0,0,1,1,1,1,1
-3.38239,0.999697,0.131451,4,31,0,4.13546,0.615408,0.387824,1.47377,0.564195,0.353623,1,1,1,0,1,1,1,0,1,1,0,1
-3.52734,0.999451,0.131451,3,15,0,3.64101,0.668849,0.354037,1.42481,0.692513,0.943097,0,1,1,0,1,0,0,1,1,0,1,1
-3.15811,0.99948,0.131451,3,15,0,3.93417,0.556109,0.485643,1.62522,0.981026,-0.605539,1,0,0,0,1,1,1,0,1,0,1,0
-3.40141,0.998157,0.131451,4,31,0,3.75483,0.832537,0.891676,2.43921,0.909133,0.559509,1,0,1,1,0,1,0,0,1,0,0,1
-3.2436,0.999157,0.131451,4,15,0,4.13342,0.789353,0.83062,2.29474,0.886042,0.925363,1,1,1,1,1,0,0,0,1,0,1,1
-4.38325,0.996997,0.131451,4,15,0,4.84951,0.0574839,1.22861,3.41649,0.808974,0.400877,1,0,1,0,0,0,1,1,1,0,0,0
-3.24363,0.999126,0.131451,4,15,0,5.19586,0.459867,1.71565,5.5603,1.09058,0.31816,1,1,1,0,0,1,0,1,1,0,1,0
-2.9252,0.996791,0.131451,4,31,0,3.70078,0.595176,0.727044,2.06896,0.31661,-0.174774,0,0,1,0,1,0,0,1,1,0,0,1
-2.86248,1,0.131451,3,7,0,2.92688,0.570001,0.813141,2.25498,1.50665,0.0197931,0,1,1,0,1,1,1,1,1,1,1,1
-3.53183,0.996859,0.131451,3,15,0,3.89319,0.463136,0.309343,1.36253,-0.0259384,0.681731,0,0,1,1,1,1,1,1,0,0,0,0
-3.74753,0.998885,0.131451,4,31,0,4.71192,0.338391,2.01662,7.51291,0.208432,0.679747,0,0,1,1,1,1,0,1,0,1,1,0
-5.24986,0.975894,0.131451,3,7,0,5.81899,0.20112,2.63491,13.942,0.511145,0.761732,1,1,1,1,0,1,0,0,1,1,1,1
-3.23704,1,0.131451,3,7,0,5.3341,0.2056,1.07919,2.94228,1.33602,0.390839,0,1,1,0,1,1,0,1,1,1,0,1
-3.79241,0.997242,0.131451,4,15,0,4.1634,0.107067,0.843562,2.32463,0.393883,0.699014,1,1,1,1,1,0,0,0,0,1,1,1
-3.27902,0.999997,0.131451,4,15,0,3.86813,0.196861,1.12737,3.08753,0.530437,-0.00249913,0,1,1,0,1,0,0,1,1,1,0,1
-3.16379,0.993248,0.131451,4,15,0,5.31308,0.774029,1.03703,2.82083,0.517459,1.02498,1,0,1,0,0,1,0,1,1,0,1,1
-2.91166,0.999532,0.131451,5,31,0,3.51917,0.341646,0.973077,2.64607,0.711061,0.539397,1,0,1,0,1,1,0,1,1,0,1,1
-3.11669,0.998282,0.131451,3,15,0,3.47603,0.474555,0.506255,1.65907,1.1862,0.270832,0,0,1,1,1,1,0,0,1,1,1,1
-3.22284,0.999227,0.131451,5,31,0,3.44121,0.278873,0.591565,1.80681,0.513338,0.47582,0,0,1,0,1,1,0,0,1,0,1,1
-3.60793,0.997578,0.131451,4,15,0,4.64315,0.501083,1.99722,7.36856,0.878739,0.897311,1,1,0,1,1,1,1,1,1,0,1,1
-3.81319,0.999731,0.131451,5,31,0,4.46835,0.250297,0.309374,1.36257,1.57475,0.507356,1,1,1,0,1,1,1,1,1,1,1,0
-3.39108,0.998334,0.131451,5,31,0,5.4459,0.768066,0.551679,1.73617,1.05511,0.851501,1,1,1,1,1,1,1,0,1,0,1,1
-4.92649,0.995945,0.131451,4,15,0,5.16313,0.896809,0.200412,1.22191,1.71503,0.446272,0,1,1,1,0,1,0,0,1,0,1,0
-2.8921,0.999959,0.131451,4,15,0,5.04259,0.528899,0.726341,2.0675,0.864536,0.53942,0,1,1,0,1,0,0,1,1,0,1,0
-3.78103,0.997554,0.131451,4,31,0,3.98524,0.320624,0.272269,1.31294,-0.152119,0.694002,1,0,0,0,0,1,0,1,1,0,0,1
-4.10712,1,0.131451,4,15,0,4.25528,0.595515,0.173843,1.18987,0.852046,1.031,1,0,1,0,1,1,1,0,1,1,1,1
-4.02781,0.998877,0.131451,4,31,0,4.3446,0.298511,0.218378,1.24406,0.907645,0.584128,0,1,1,0,1,1,0,1,1,1,0,1
-4.5596,0.999223,0.131451,4,15,0,4.95087,0.702056,0.126429,1.13477,0.904371,0.770934,0,1,1,0,1,1,1,1,0,0,0,1
-4.29383,0.999967,0.131451,5,31,0,4.60436,0.69439,0.16343,1.17754,0.572705,0.646942,1,1,0,0,0,0,0,1,0,0,1,0
-3.06545,0.998814,0.131451,4,23,0,4.54453,0.638561,0.610038,1.8405,0.831302,0.751717,0,1,1,1,1,1,1,0,1,0,1,1
-2.9456,0.999811,0.131451,4,15,0,3.15903,0.652936,0.802252,2.23056,0.266795,0.251883,0,1,1,0,1,1,0,1,0,1,1,1
-3.2365,0.994881,0.131451,5,31,0,5.32261,0.577881,0.446103,1.56221,-0.246671,0.164864,1,0,1,0,0,1,1,0,1,0,1,1
-3.11742,0.999534,0.131451,4,15,0,3.46748,0.453061,0.510043,1.66536,1.05029,1.08233,0,0,1,0,1,1,0,0,1,0,0,1
-3.1677,0.997598,0.131451,5,31,0,3.79882,0.226461,1.08357,2.9552,0.301962,0.102913,1,1,1,1,0,1,0,1,0,1,0,1
-3.08924,0.999993,0.131451,3,7,0,3.18865,0.260195,1.15397,3.17075,0.316191,0.216736,0,0,1,1,0,1,1,0,1,0,0,1
-4.76751,0.983828,0.131451,4,31,0,6.55702,0.0997865,0.244422,1.27688,0.860099,0.833405,0,0,1,0,0,1,0,1,1,0,0,0
-4.36833,0.999769,0.131451,5,31,0,5.18666,0.903616,0.394186,1.48318,0.900798,0.766057,1,0,1,1,1,1,0,1,1,0,1,1
-3.86137,0.997416,0.131451,4,15,0,6.5214,0.101357,1.22276,3.39654,0.641452,-0.355245,0,1,1,0,0,0,0,0,1,0,1,0
-2.9834,0.998603,0.131451,4,31,0,5.21092,0.562869,1.42651,4.16413,-0.677571,0.739353,1,1,0,0,1,1,1,0,0,0,1,1
-4.30227,0.989234,0.131451,5,31,0,4.69109,0.830388,0.248489,1.28209,1.22019,0.882014,1,1,1,1,1,1,0,1,1,0,1,0
-3.83841,0.999998,0.131451,4,15,0,4.51077,0.334457,0.250127,1.28419,0.74559,1.17869,0,1,1,0,0,1,1,0,0,1,1,1
-3.78292,0.999996,0.131451,4,15,0,3.87558,0.367399,0.253435,1.28844,-0.0856291,0.246749,0,1,1,0,1,0,0,0,1,1,1,1
-3.17625,0.999607,0.131451,4,23,0,4.25654,0.717075,1.4264,4.1637,0.612236,1.13355,1,0,1,0,1,1,0,1,0,0,1,0
-2.81955,0.999931,0.131451,3,15,0,3.26778,0.440478,0.993471,2.70059,1.30522,-0.105595,0,1,1,1,0,1,0,0,1,1,0,0
-4.98528,0.988782,0.131451,5,31,0,5.73908,0.934181,0.290795,1.33749,0.056575,0.589642,1,0,1,0,1,1,0,1,0,1,1,1
-4.61487,0.998894,0.131451,4,31,0,6.31696,0.916389,0.343705,1.41016,0.617068,0.896004,0,0,1,0,1,1,0,1,1,0,0,1
-4.73475,0.999731,0.131451,4,15,0,5.23058,0.951487,0.557134,1.74566,0.938869,-1.05594,0,0,0,0,1,1,0,0,1,0,1,1
-2.92376,0.998353,0.131451,3,15,0,6.90982,0.655578,0.873701,2.39576,0.316573,0.506131,0,1,1,0,0,1,1,0,0,0,0,0
-3.40936,0.994375,0.131451,3,15,0,4.44026,0.235981,0.528584,1.69653,0.899506,1.24416,0,1,0,1,1,1,0,1,1,0,0,1
-3.47,0.999686,0.131451,3,7,0,3.54137,0.216496,0.528848,1.69698,0.369603,0.741026,1,0,1,1,1,0,0,1,1,0,1,1
-3.64104,0.997247,0.131451,3,15,0,5.30237,0.277678,0.348231,1.41656,1.12859,-0.160678,0,0,0,0,0,1,1,0,1,0,0,0
-4.54522,0.997463,0.131451,5,31,0,4.97474,0.929878,0.452093,1.5716,0.0844224,0.179058,0,0,0,1,0,1,0,1,1,0,1,1
-4.73279,0.999731,0.131451,4,15,0,5.06428,0.924548,0.334469,1.3972,0.863507,0.519797,0,1,1,0,0,1,0,1,1,0,1,1
-3.53245,0.999988,0.131451,4,31,0,5.04608,0.471173,0.308409,1.36126,0.135962,0.207901,0,1,1,0,0,1,0,0,1,0,1,1
-3.57568,0.996017,0.131451,5,31,0,4.77606,0.391864,1.94241,6.97554,-0.0979026,-0.121539,1,0,0,0,0,0,0,1,0,0,1,0
-4.66027,0.98028,0.131451,4,15,0,5.77549,0.0978335,0.279478,1.32244,0.153196,0.470789,0,0,1,1,0,1,0,0,1,0,1,1
-4.78821,0.999891,0.131451,3,7,0,4.87518,0.0981808,0.242802,1.27482,1.36671,0.475817,1,0,1,0,0,0,1,1,0,0,1,0
-6.37036,0.999607,0.131451,5,31,0,6.7586,0.922196,0.0599011,1.06173,1.02515,0.174164,0,1,1,0,1,1,1,1,1,0,1,1
-5.93299,0.999997,0.131451,4,15,0,6.73893,0.915464,0.086169,1.08999,0.836371,0.392234,1,1,1,0,1,1,1,0,1,0,1,1
-6.53053,0.998406,0.131451,2,7,0,6.99433,0.94968,0.0767146,1.07973,-0.278976,0.119938,1,1,0,0,1,0,0,0,0,0,1,1
-5.51759,0.999261,0.131451,5,31,0,8.06261,0.022665,0.52024,1.68243,0.317143,1.04355,0,1,0,1,0,0,1,1,1,0,0,0
-5.54858,1,0.131451,5,31,0,5.86857,0.0181674,0.69794,2.00961,-0.135953,0.918015,0,0,1,1,1,1,1,1,0,0,1,1
-3.37647,0.998791,0.131451,3,15,0,7.80708,0.171717,1.08613,2.96279,-0.755517,0.590279,0,0,0,1,0,1,0,0,1,1,1,0
-3.19237,0.999428,0.131451,4,31,0,3.74853,0.581038,0.473005,1.60481,-0.314745,0.0139821,1,0,1,0,1,0,1,1,0,1,1,0
-3.6226,0.998519,0.131451,4,15,0,3.77832,0.2235,0.421707,1.52456,1.3043,0.447617,0,0,1,0,0,1,1,1,1,1,1,1
-3.02111,0.999455,0.131451,4,15,0,4.02729,0.29895,1.20495,3.33661,1.20421,0.60077,1,1,1,1,1,1,1,1,1,1,0,0
-3.25141,0.998409,0.131451,5,31,0,3.4358,0.72842,0.580724,1.78733,0.30428,0.649014,1,1,1,0,1,1,1,0,0,1,1,1
-2.9354,0.996192,0.131451,3,15,0,4.73563,0.413967,0.702149,2.01808,0.959964,0.175787,0,0,1,0,0,1,0,0,1,0,1,1
-3.19398,0.998768,0.131451,3,15,0,3.60131,0.330559,1.55415,4.73106,0.0924736,-0.701252,1,1,1,1,1,0,0,1,1,0,0,1
-3.03806,0.999322,0.131451,4,15,0,3.65094,0.319025,0.713075,2.04025,0.0633391,0.28083,1,1,1,1,1,1,0,0,0,0,0,0
-3.0409,0.99998,0.131451,1,1,0,3.04151,0.31721,0.713373,2.04086,0.758498,0.361473,1,0,1,0,1,0,1,1,1,1,1,0
-3.01115,1,0.131451,3,7,0,3.0433,0.334083,0.717699,2.04971,0.510075,0.329037,0,1,1,0,0,0,0,0,1,0,1,0
-2.87228,0.997682,0.131451,3,15,0,3.95308,0.612738,1.12431,3.0781,1.02197,0.303603,0,1,1,1,1,1,0,0,1,1,1,1
-2.95994,0.998691,0.131451,3,15,0,3.22424,0.312188,0.94933,2.58398,0.932557,-0.00699998,0,0,1,0,1,1,0,0,1,1,0,1
-3.05853,0.998621,0.131451,4,23,0,3.39432,0.697565,1.3017,3.67555,-0.263308,0.25655,0,0,1,1,0,1,1,0,1,1,0,1
-3.20993,0.997004,0.131451,3,7,0,3.43431,0.63963,1.61372,5.02147,0.682014,0.295885,0,0,1,0,0,1,1,0,1,0,0,1
-3.2041,1,0.131451,4,15,0,3.39527,0.718629,1.45911,4.30214,0.677229,0.461534,0,0,1,0,1,0,0,1,1,1,1,1
-2.97651,0.999164,0.131451,4,15,0,3.64868,0.665253,0.774232,2.16892,0.209552,1.2712,1,1,1,0,1,1,0,0,0,0,1,0
-2.80555,0.995287,0.131451,4,23,0,4.48007,0.491415,1.00424,2.72982,0.117319,0.754459,1,1,0,0,1,0,1,0,0,1,1,1
-2.90965,0.998628,0.131451,3,15,0,3.1272,0.464432,0.703225,2.02026,0.617565,0.9338,1,1,1,0,1,1,1,1,1,0,1,0
-3.25299,0.999074,0.131451,4,19,0,3.46065,0.525812,0.425461,1.5303,0.628955,0.459347,0,1,0,0,0,1,1,1,1,1,1,0
-3.08761,0.999583,0.131451,4,31,0,3.55273,0.721224,0.757711,2.13339,0.592297,1.0271,0,1,0,0,1,0,0,1,1,1,1,1
-3.25388,0.999407,0.131451,3,7,0,3.26673,0.784965,0.773704,2.16778,1.50921,-0.196155,0,1,1,0,1,1,0,1,1,0,1,1
-3.56631,0.999456,0.131451,5,31,0,3.72362,0.141137,1.1987,3.3158,1.33791,0.129787,1,1,1,0,0,1,0,1,1,1,0,0
-5.16871,0.995538,0.131451,4,15,0,5.53969,0.0289792,0.611132,1.84252,-0.421287,1.01186,1,0,1,1,1,1,0,0,1,0,1,1
-4.82552,0.999628,0.131451,5,31,0,6.29195,0.963528,0.769215,2.15807,-0.296549,0.807722,1,1,1,0,1,1,0,0,1,1,1,0
-5.6315,0.999284,0.131451,4,15,0,5.70309,0.980644,0.550654,1.73439,1.00898,0.0567579,1,1,1,0,1,1,0,1,1,0,1,1
-5.57354,0.999958,0.131451,5,31,0,6.27812,0.0229797,0.474415,1.60707,-0.259368,1.05361,1,0,1,0,0,1,0,0,0,0,0,0
-4.5005,0.999966,0.131451,4,15,0,5.7677,0.0813354,0.404189,1.49809,-0.480544,0.381793,1,1,1,1,1,0,0,1,0,0,0,0
-6.91087,0.996356,0.131451,4,15,0,7.1125,0.005749,0.493868,1.63864,-0.0163199,0.523225,1,1,1,1,1,1,0,1,0,1,0,1
-7.58739,0.999995,0.131451,4,15,0,8.01725,0.00219003,0.80162,2.22915,-0.428339,0.774105,1,1,0,1,0,1,1,1,0,1,1,1
-6.64663,0.999969,0.131451,3,9,0,7.96933,0.00549488,0.868128,2.38245,-0.590724,1.09486,1,1,0,1,0,0,1,1,0,0,1,0
-3.35352,0.997339,0.131451,5,31,0,8.29098,0.824777,0.9846,2.67674,-0.276821,0.790755,1,0,1,0,1,1,0,1,1,0,0,0
-3.15598,0.998838,0.131451,5,31,0,4.10892,0.252608,1.27519,3.57937,0.394155,0.590086,0,0,1,1,0,1,1,1,0,0,0,1
-3.19635,0.999743,0.131451,3,7,0,3.22168,0.24492,1.31298,3.71722,0.375067,-0.153519,0,1,0,1,0,1,1,1,1,1,0,0
-4.57116,0.98991,0.131451,5,31,0,5.56313,0.918094,0.369197,1.44657,0.753234,0.705949,0,1,1,0,1,1,0,1,0,1,1,0
-5.7373,0.998467,0.131451,4,31,0,6.24035,0.943044,0.152186,1.16438,0.255239,0.821608,1,0,1,0,0,1,0,0,0,1,1,1
-5.69842,0.999905,0.131451,3,7,0,5.87497,0.947038,0.169916,1.1852,0.160139,-0.232686,1,1,1,1,0,1,0,0,1,0,1,1
-5.25942,0.999248,0.131451,4,31,0,6.79662,0.0330535,0.451426,1.57055,0.483939,0.940201,0,1,1,1,0,1,1,1,1,0,1,0
-4.52188,0.999871,0.131451,4,15,0,5.83848,0.12649,0.254696,1.29007,1.293,0.248156,0,1,1,0,0,0,1,1,1,1,1,0
-4.07703,0.998793,0.131451,4,31,0,5.98185,0.337761,0.193631,1.21365,0.467636,0.625715,1,0,0,0,1,1,0,1,0,1,0,1
-3.94743,0.999298,0.131451,4,15,0,4.32888,0.228208,0.286221,1.33139,-0.0848584,-0.0349025,0,1,0,1,1,1,1,0,1,1,0,1
-3.95616,1,0.131451,2,3,0,3.95971,0.228592,0.283149,1.3273,1.28118,0.210953,0,1,0,0,0,0,0,1,1,0,1,1
-4.89383,0.990961,0.131451,3,15,0,8.6696,0.251906,0.100164,1.10535,0.826089,0.807808,1,1,1,0,1,0,0,1,1,0,1,0
-3.40399,0.99667,0.131451,4,19,0,6.08166,0.362589,0.388822,1.47524,0.222523,1.35218,0,0,0,0,1,1,1,0,0,0,1,0
-3.11609,0.999961,0.131451,4,15,0,3.43777,0.540921,0.509487,1.66444,0.880941,0.638009,1,1,1,1,0,1,0,0,0,0,0,1
-4.00863,0.992984,0.131451,4,15,0,4.66549,0.915029,0.818021,2.26601,0.328657,-0.163191,0,0,0,1,1,1,1,0,1,0,0,1
-4.2625,0.999694,0.131451,4,15,0,4.70066,0.936501,1.14908,3.15528,0.0133198,0.43645,1,0,1,1,1,1,1,0,0,0,1,1
-3.22314,0.998982,0.131451,4,23,0,4.91821,0.344677,0.501151,1.65062,0.744318,-0.837684,1,1,1,0,1,0,1,0,1,1,0,1
-2.93914,0.998805,0.131451,4,31,0,4.03183,0.652305,1.19683,3.30961,0.757108,0.816743,1,0,0,0,0,1,0,1,1,1,0,0
-4.57774,0.987253,0.131451,4,23,0,5.78728,0.92329,1.78302,5.94779,0.348179,0.250962,1,1,1,0,1,1,0,0,1,0,1,1
-4.91261,0.988599,0.131451,3,7,0,5.61527,0.906676,2.13703,8.47423,0.0945791,0.956092,0,1,1,0,0,1,1,0,1,0,0,1
-3.59029,0.999642,0.131451,3,7,0,4.9963,0.867504,1.09079,2.97662,0.453825,0.203898,1,1,1,0,1,0,1,1,1,0,1,1
-3.7456,0.999524,0.131451,4,15,0,3.97996,0.889786,0.933266,2.5428,0.381296,-0.58071,1,0,0,1,1,1,1,1,1,0,1,0
-5.02183,0.998414,0.131451,5,31,0,5.33697,0.0280522,1.02746,2.79396,-0.656181,0.635418,0,0,1,1,0,1,1,1,0,1,1,0
-4.68508,0.999949,0.131451,3,7,0,5.18385,0.0400751,1.09211,2.98054,0.965922,0.311589,0,1,1,1,1,0,1,0,1,0,0,0
-2.85137,0.999677,0.131451,4,15,0,4.94228,0.454543,1.20043,3.32156,0.949464,1.3962,0,1,0,0,1,0,0,1,1,1,1,0
-3.16003,0.996111,0.131451,4,31,0,3.54982,0.322864,0.573296,1.7741,0.345967,0.884299,0,1,0,0,0,1,1,1,1,0,1,1
-3.19389,0.999513,0.131451,4,15,0,3.50143,0.758073,0.733632,2.08263,0.63623,0.187784,1,0,0,0,1,1,1,1,1,1,0,1
-3.11155,0.999997,0.131451,5,31,0,3.37784,0.252501,0.845526,2.3292,0.378172,1.03555,1,0,0,1,0,0,1,1,1,1,1,1
-4.08741,0.996844,0.131451,4,31,0,4.37666,0.612312,0.180112,1.19735,-0.338955,1.31711,1,1,0,0,1,0,1,0,1,0,1,1
-3.58167,0.998548,0.131451,4,23,0,5.56037,0.800382,0.493035,1.63728,0.384721,-0.0152674,1,1,0,1,0,1,1,1,0,0,0,0
-3.51165,0.999888,0.131451,5,31,0,4.13654,0.486918,1.93057,6.89343,0.341032,0.152637,1,0,1,0,1,1,1,1,0,0,0,0
-3.53796,0.99886,0.131451,5,31,0,4.21159,0.681358,0.357849,1.43025,-0.173601,0.818764,0,1,0,1,1,1,1,1,0,0,0,1
-3.39225,0.999879,0.131451,2,7,0,3.62672,0.644913,0.398579,1.48971,0.302383,0.182074,0,0,1,0,1,1,1,0,1,0,0,0
-3.10441,0.999639,0.131451,4,31,0,3.79576,0.736522,0.79405,2.21234,0.889079,-0.848471,1,1,1,0,1,1,0,0,0,0,0,1
-2.93671,0.988207,0.131451,4,23,0,6.87818,0.592227,0.706698,2.02729,1.10385,0.942491,0,1,1,0,1,1,1,0,1,1,1,0
-4.00323,0.996615,0.131451,4,19,0,4.22561,0.194151,0.306565,1.35875,0.999092,0.486072,0,1,1,1,0,1,0,1,1,0,0,1
-4.8048,0.999812,0.131451,4,23,0,5.66211,0.448259,0.0832982,1.08687,0.794481,1.04578,0,1,1,1,1,1,1,0,1,0,1,1
-4.92762,0.999976,0.131451,4,15,0,4.98047,0.538249,0.0732533,1.076,1.07084,0.488278,1,1,1,0,1,1,0,0,1,0,1,1
-4.96988,0.999666,0.131451,4,15,0,5.0332,0.607127,0.0731696,1.07591,1.33708,1.27636,0,1,1,0,1,1,0,1,1,1,1,1
-4.16754,0.999974,0.131451,3,15,0,5.23589,0.503311,0.157253,1.17029,-0.455472,0.726208,1,0,0,1,1,0,1,1,0,0,0,1
-3.69083,0.998686,0.131451,4,23,0,4.46188,0.387322,0.273611,1.3147,0.974094,0.0834141,0,1,1,1,0,1,0,0,1,0,1,1
-3.43985,0.998238,0.131451,3,15,0,4.27046,0.570758,0.348681,1.4172,0.568066,0.242041,0,0,1,0,0,0,1,1,0,0,1,1
-3.22001,0.99987,0.131451,3,11,0,3.59531,0.521083,0.442624,1.55679,1.15546,1.13344,0,1,1,0,0,1,1,0,1,1,0,0
-3.38253,0.996297,0.131451,4,23,0,5.04161,0.829422,1.09078,2.97659,0.515469,0.699656,1,1,1,0,1,1,0,1,1,1,1,1
-2.97885,0.999949,0.131451,4,15,0,3.49166,0.301163,1.03862,2.82531,0.276057,1.10339,1,0,0,1,0,0,1,0,1,0,1,1
-2.80723,0.999154,0.131451,4,19,0,3.27406,0.513278,0.964297,2.62294,0.672365,0.573309,1,1,1,0,1,1,1,1,1,0,1,1
-3.09786,0.996976,0.131451,3,15,0,3.59068,0.270339,1.24453,3.47132,0.0633881,0.792879,1,1,1,1,1,1,0,1,0,0,0,1
-3.12588,0.998633,0.131451,4,31,0,3.63776,0.36496,0.553317,1.73901,1.16177,1.42,0,1,1,1,0,1,1,1,1,0,1,0
-5.1628,0.993278,0.131451,5,31,0,5.32831,0.965967,0.492964,1.63716,0.418846,0.367293,1,0,1,0,1,0,0,1,1,1,1,1
-3.96195,0.999736,0.131451,4,23,0,5.71576,0.0871481,1.10995,3.03422,0.704593,0.901056,1,1,1,0,0,0,0,1,1,0,1,0
-4.05264,0.997539,0.131451,4,23,0,6.17885,0.92209,0.980394,2.66551,0.764142,0.0218593,0,1,1,1,1,1,0,0,1,0,1,0
-3.67367,0.999745,0.131451,4,31,0,4.39458,0.868008,0.719315,2.05303,0.0191434,0.964275,1,0,1,0,0,1,1,1,1,1,1,1
-3.59964,1,0.131451,4,31,0,3.85597,0.868409,0.894543,2.44622,1.14077,0.831325,1,0,0,0,1,0,0,1,1,0,1,1
-3.68315,0.999643,0.131451,5,31,0,4.09117,0.151405,0.580602,1.78711,0.943781,0.46541,0,1,1,1,0,0,0,1,0,0,0,0
-3.44394,0.999791,0.131451,4,31,0,4.22425,0.78395,0.549797,1.7329,0.565045,0.172712,0,1,1,1,0,1,0,0,1,0,0,1
-3.37456,0.999488,0.131451,4,15,0,4.17479,0.52559,1.82732,6.21722,0.402908,1.00908,1,0,0,0,1,0,1,0,1,1,0,1
-3.19923,0.999935,0.131451,4,15,0,3.66956,0.356998,1.59863,4.94624,0.472087,1.34921,0,0,1,1,1,1,0,1,0,0,1,1
-4.95659,0.992727,0.131451,4,31,0,5.65816,0.968974,0.823689,2.27889,0.756397,0.28283,1,1,1,0,1,1,0,1,1,1,0,1
-4.95288,0.999575,0.131451,5,31,0,5.53788,0.0441631,0.467937,1.5967,1.23378,0.40032,0,1,1,0,1,1,0,1,1,0,1,1
-2.87487,0.999845,0.131451,4,19,0,5.41092,0.438634,0.776453,2.17375,0.0286025,0.595146,1,1,0,0,0,0,1,1,0,1,1,0
-3.1187,0.994908,0.131451,4,31,0,4.62572,0.470032,0.505571,1.65793,0.474964,0.453236,1,1,0,1,1,1,0,1,1,0,1,1
-3.40578,0.988299,0.131451,3,11,0,7.34891,0.430603,0.362222,1.43652,0.881924,0.211186,1,1,1,0,1,0,0,1,1,1,1,1
-5.30095,0.998396,0.131451,4,31,0,5.43549,0.482296,0.0501263,1.0514,1.36018,0.395658,0,1,1,1,0,1,0,0,1,1,0,1
-4.28586,0.99365,0.131451,4,23,0,8.04342,0.161686,0.263487,1.30146,0.31897,1.17578,1,0,0,0,0,1,0,1,0,1,1,0
-4.16642,0.99997,0.131451,4,15,0,4.64661,0.305796,0.186319,1.20481,0.820289,0.320624,0,1,1,0,0,1,1,1,1,1,1,1
-4.22514,0.999874,0.131451,5,31,0,4.47551,0.579818,0.152207,1.1644,0.17644,0.599815,0,1,1,1,0,1,0,0,1,0,1,1
-4.71441,0.992858,0.131451,5,31,0,6.6284,0.797809,2.38303,10.8377,0.0218505,0.653569,0,1,0,0,0,1,0,0,0,1,0,1
