lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.157107
# Diagonal elements of inverse mass matrix:
# 3.52485, 1.38287
-2.86716,0.999912,0.157107,3,15,0,3.28058,0.42192,1.19879,3.31611,0.21382,0.0865942,1,1,1,0,1,1,1,1,1,0,0,1
-3.20991,0.996992,0.157107,4,15,0,3.22713,0.336212,1.58041,4.85696,0.549462,-0.231628,0,0,1,1,0,1,0,0,0,0,1,0
-6.13764,0.936144,0.157107,4,15,0,7.72009,0.952492,0.120524,1.12809,0.00166313,0.521426,0,1,0,0,1,1,0,1,0,1,1,1
-6.23671,0.999952,0.157107,2,3,0,6.26083,0.954578,0.11383,1.12056,0.514453,-0.0307045,0,1,1,1,0,1,1,1,1,0,1,1
-6.07223,0.999855,0.157107,4,15,0,7.12664,0.899163,0.0638825,1.06597,0.297163,0.455159,0,1,1,1,1,1,0,0,1,1,1,1
-4.37081,0.999876,0.157107,4,15,0,6.31098,0.838366,0.240706,1.27215,-0.561613,0.175249,0,0,1,1,1,1,1,1,1,1,1,1
-3.77883,0.997611,0.157107,3,15,0,5.32945,0.150472,0.510388,1.66594,1.16456,1.47511,0,1,1,0,1,0,1,1,1,1,0,1
-4.84296,0.995517,0.157107,4,15,0,6.09807,0.925814,0.301063,1.35129,-0.436003,-0.403296,0,0,1,1,1,1,1,0,1,0,1,1
-3.53498,1,0.157107,4,15,0,5.12466,0.303953,0.369949,1.44766,0.516324,0.698331,0,1,0,0,0,1,1,1,0,0,1,1
-3.50946,0.999952,0.157107,2,3,0,3.56802,0.316814,0.371119,1.44936,0.0127661,0.500126,1,1,1,0,1,0,0,1,1,0,1,1
-4.29706,0.994986,0.157107,3,15,0,4.94623,0.449244,0.139209,1.14936,0.130382,-0.432112,0,1,1,0,1,1,0,1,0,0,1,0
-3.01083,0.996829,0.157107,5,31,0,5.45477,0.681289,0.757461,2.13285,1.47529,1.23376,1,1,1,1,1,1,0,1,1,1,1,1
-3.0401,0.994933,0.157107,3,15,0,4.17242,0.615491,0.610297,1.84098,0.817607,0.925263,0,1,1,0,0,0,0,0,1,0,0,1
-3.07321,0.99975,0.157107,4,15,0,3.1011,0.408243,1.51678,4.55751,0.947733,0.860188,1,1,1,1,0,1,0,1,1,0,1,0
-3.31093,0.991251,0.157107,4,15,0,3.73717,0.575779,1.75914,5.80743,0.137752,-0.246086,0,0,1,0,1,1,1,0,1,0,1,1
-3.03266,1,0.157107,4,15,0,3.81883,0.424244,1.4813,4.39866,0.688962,0.55769,1,1,1,1,1,1,1,1,1,1,0,1
-2.84373,0.999763,0.157107,4,15,0,3.15083,0.594902,1.04278,2.83709,1.39812,-0.1052,0,1,1,0,1,0,1,1,1,1,1,1
-3.88685,0.98978,0.157107,4,15,0,4.05671,0.804914,0.347812,1.41597,0.73172,1.02217,0,0,1,1,1,1,0,0,1,0,1,0
-4.14138,0.998325,0.157107,4,15,0,5.10823,0.1035,0.482612,1.6203,0.0611209,-0.0278088,0,0,1,0,1,0,0,1,0,1,1,1
-3.41489,0.999642,0.157107,4,31,0,5.06878,0.823489,0.752689,2.1227,1.31363,0.659491,0,1,1,1,0,1,1,1,1,0,1,1
-3.52204,0.999616,0.157107,3,7,0,3.54768,0.834251,0.670397,1.95501,0.874549,0.603631,0,0,1,1,1,1,0,1,1,0,1,1
-4.44416,0.996635,0.157107,3,7,0,4.65657,0.931502,1.56131,4.76505,-0.156282,-0.367172,0,0,1,0,1,1,0,0,1,1,0,1
-4.5065,0.999897,0.157107,3,7,0,4.51198,0.934976,1.57636,4.83729,0.197017,-0.230336,1,1,0,1,1,1,1,1,1,0,0,1
-3.24054,1,0.157107,4,15,0,4.84541,0.618726,0.462965,1.58878,-0.226594,1.20241,1,1,0,0,1,1,1,1,1,0,1,1
-2.92392,0.993005,0.157107,4,15,0,5.19575,0.338875,1.09656,2.99383,0.0329394,0.41431,1,0,1,1,0,1,1,0,0,1,1,1
-3.10408,0.985889,0.157107,2,7,0,4.37748,0.35811,1.49439,4.45663,0.995304,0.304455,1,0,1,0,1,1,1,1,1,0,0,1
-2.966,0.995956,0.157107,3,15,0,3.45542,0.56013,0.645354,1.90666,1.18804,0.361168,1,1,1,0,0,1,0,1,1,0,0,0
-3.88111,0.993722,0.157107,3,15,0,4.17267,0.89989,1.24347,3.46762,0.170563,0.399612,0,0,1,0,1,1,0,0,0,1,1,1
-2.87225,0.999027,0.157107,4,19,0,4.6223,0.575042,1.2172,3.37773,0.683255,-0.364366,0,1,1,0,1,0,0,0,1,0,1,1
-2.93207,0.997925,0.157107,2,7,0,3.02516,0.577134,1.33597,3.80369,0.811711,0.109193,1,1,1,0,1,1,0,1,1,1,1,1
-3.36177,0.990846,0.157107,4,15,0,3.71984,0.474632,1.81732,6.15531,0.545537,1.0759,1,1,1,0,1,1,0,1,0,1,0,1
-3.04492,1,0.157107,4,15,0,3.69263,0.722783,0.867639,2.38128,0.762861,0.011972,0,1,1,0,1,1,0,1,1,1,1,1
-3.80479,0.993602,0.157107,4,15,0,3.96063,0.359058,0.250207,1.28429,-0.139018,0.610127,0,1,1,1,0,0,0,1,1,1,1,0
-3.68837,0.999987,0.157107,2,3,0,3.81026,0.365463,0.281274,1.32482,0.869887,0.197097,0,1,1,1,1,1,0,0,0,1,1,1
-3.24071,0.993519,0.157107,3,11,0,5.17747,0.203253,1.03555,2.81664,0.708943,0.984703,1,0,1,0,0,1,1,0,1,0,0,1
-3.74949,0.996289,0.157107,4,15,0,4.1671,0.855565,0.55755,1.74639,-0.200056,0.656796,1,1,0,0,1,1,0,1,0,0,1,1
-3.19715,0.999929,0.157107,4,15,0,3.95462,0.766994,1.24582,3.47578,-0.102299,0.130962,1,0,0,1,0,1,1,1,1,0,1,1
-4.02746,0.984376,0.157107,3,7,0,4.29254,0.676952,2.17508,8.80285,0.425198,0.229497,0,0,1,0,1,0,0,1,1,1,0,1
-3.78643,1,0.157107,2,3,0,4.04768,0.690732,2.01134,7.4733,0.395684,0.489241,0,1,1,1,1,1,0,1,1,1,0,1
-4.78081,0.966954,0.157107,4,15,0,6.6577,0.0803242,0.297547,1.34655,-0.00822808,1.66561,1,1,1,0,0,0,0,0,1,1,1,0
-4.23638,0.999201,0.157107,4,15,0,6.10445,0.445662,0.148338,1.1599,0.399333,0.376065,0,0,0,1,0,1,1,1,1,1,1,0
-3.63682,0.997039,0.157107,3,15,0,4.62516,0.235295,0.396964,1.4873,0.0569835,-0.152937,0,0,0,1,0,1,1,1,1,0,1,0
-5.56559,0.993217,0.157107,5,31,0,6.80917,0.764887,0.0534236,1.05488,1.08177,0.916916,0,1,1,0,1,1,0,1,1,0,0,1
-5.47554,0.999997,0.157107,4,15,0,6.03971,0.468814,0.0421923,1.0431,0.747899,0.546425,0,0,1,1,1,0,1,1,1,0,0,0
-4.5955,0.999318,0.157107,4,15,0,5.67964,0.360282,0.110486,1.11682,0.167894,1.18751,1,1,1,1,1,0,0,0,1,0,1,1
-7.00966,0.989505,0.157107,4,17,0,7.20062,0.159214,0.0169134,1.01706,1.53391,0.547177,0,1,1,0,1,1,0,1,1,0,0,1
-7.09606,0.997436,0.157107,4,15,0,7.9853,0.0693,0.0322102,1.03273,0.766698,1.30551,1,1,1,1,1,1,1,1,1,0,0,0
-6.634,1,0.157107,3,7,0,7.26433,0.084682,0.0425609,1.04348,0.0731227,0.621915,0,0,1,0,0,1,0,1,1,0,1,0
-6.67789,0.999918,0.157107,2,3,0,6.70593,0.0820846,0.041902,1.04279,0.393021,0.169385,0,1,1,0,1,1,0,0,1,0,1,1
-6.57545,0.996819,0.157107,4,31,0,7.18474,0.122446,0.0325402,1.03308,0.881156,0.733864,0,1,1,1,1,0,0,1,1,0,0,0
-6.49402,0.999992,0.157107,2,3,0,6.58574,0.130445,0.033442,1.03401,0.721578,1.11937,0,1,0,1,0,1,1,0,0,1,1,1
-4.68934,0.996357,0.157107,3,15,0,9.08499,0.803329,0.147442,1.15887,1.14239,0.0405128,0,1,1,0,1,1,1,1,1,1,1,1
-3.75016,0.995825,0.157107,3,15,0,5.37794,0.59099,0.251685,1.28619,0.850517,0.40603,1,1,1,1,0,1,0,0,1,0,1,1
-3.77869,0.999987,0.157107,2,3,0,3.78176,0.591454,0.24424,1.27665,0.449664,0.402357,0,1,0,0,1,1,1,0,0,0,1,1
-3.17897,0.99968,0.157107,3,11,0,4.2259,0.521508,0.466159,1.59386,0.88284,0.30852,0,1,1,0,1,1,0,1,1,0,1,1
-3.62162,0.998583,0.157107,3,7,0,3.64098,0.654109,0.310916,1.36467,-0.133803,0.815882,1,0,0,0,0,1,0,0,0,1,1,0
-4.08851,0.997452,0.157107,3,7,0,4.1899,0.813779,0.289128,1.33526,0.354945,-0.45109,0,0,0,1,1,1,0,0,1,0,0,1
-3.46806,0.998329,0.157107,4,15,0,4.9667,0.215123,0.533693,1.70522,1.9349,0.958934,0,1,1,0,1,1,0,1,1,0,1,1
-3.82012,0.998362,0.157107,4,15,0,4.12555,0.341124,0.252437,1.28716,1.21333,0.567485,0,1,1,0,0,0,0,1,1,1,1,0
-3.71786,0.999754,0.157107,3,7,0,3.91039,0.323846,0.289945,1.33635,0.290392,0.549408,1,0,1,0,1,1,0,1,1,1,1,0
-3.06962,0.999774,0.157107,4,15,0,3.83608,0.601102,0.571632,1.77115,1.22082,1.04212,0,1,1,1,0,1,0,1,1,1,0,1
-3.11792,0.996481,0.157107,3,15,0,4.11818,0.751551,1.14768,3.15089,0.398593,0.129152,0,1,1,0,1,1,0,0,1,0,1,1
-6.1509,0.967659,0.157107,4,31,0,9.23957,0.0109709,0.583964,1.79313,0.426381,1.4132,0,0,0,1,0,0,0,1,1,1,0,0
-6.63846,0.998985,0.157107,4,15,0,6.98673,0.0103059,0.340959,1.4063,0.58554,-0.0721797,0,1,1,1,1,1,0,1,0,0,1,1
-4.43677,0.999194,0.157107,4,15,0,7.70303,0.278245,0.149366,1.1611,0.359522,1.38164,1,0,0,0,1,0,0,0,1,1,0,1
-3.25337,0.999983,0.157107,4,15,0,4.6136,0.333676,0.491635,1.63499,1.25509,0.432077,0,1,1,1,1,1,0,1,0,0,1,0
-3.92964,0.992902,0.157107,3,15,0,5.56813,0.623565,0.214739,1.23954,0.839401,0.789757,0,1,1,0,0,1,0,1,1,0,1,1
-3.36935,0.999945,0.157107,4,15,0,4.03267,0.361204,0.405949,1.50073,0.845949,0.532853,0,1,1,1,0,1,1,0,1,0,0,1
-2.99978,0.999085,0.157107,3,13,0,3.47847,0.513272,0.597188,1.817,0.162742,0.677468,1,1,1,0,1,1,1,0,1,1,0,0
-3.15517,0.996012,0.157107,3,15,0,3.81062,0.340221,0.555461,1.74275,-0.142594,0.593444,1,0,1,1,0,1,0,0,1,1,1,1
-2.82215,0.999919,0.157107,4,15,0,3.2073,0.486005,1.1296,3.09443,1.39801,0.0594364,0,1,1,0,1,1,0,1,1,1,0,1
-2.83897,0.999236,0.157107,3,15,0,2.95008,0.451278,1.15939,3.18798,0.876242,0.031033,0,0,1,1,0,1,0,1,1,0,1,1
-3.04709,0.996907,0.157107,3,15,0,3.3966,0.727164,1.105,3.01922,0.88048,0.0904064,1,1,1,1,0,1,0,1,1,1,1,1
-3.29403,0.998376,0.157107,3,7,0,3.31725,0.810094,0.94346,2.56886,0.514258,0.826935,1,1,1,0,1,1,0,0,1,1,0,1
-3.14061,0.998792,0.157107,4,15,0,3.65007,0.563433,0.499332,1.64762,1.11117,0.731331,1,0,1,1,1,0,1,1,1,0,1,1
-4.35171,0.993334,0.157107,3,15,0,5.45481,0.498474,0.130292,1.13916,0.910475,0.0709657,0,1,1,1,0,1,0,0,1,1,1,1
-3.56598,0.998103,0.157107,3,15,0,5.72979,0.334556,0.336873,1.40056,0.93897,0.172334,1,0,1,1,1,1,0,1,1,0,0,0
-3.41399,0.999144,0.157107,4,15,0,3.90804,0.631407,1.80398,6.0738,0.420912,-0.229109,1,0,1,1,0,1,0,0,1,0,0,0
-3.28958,0.999117,0.157107,4,31,0,4.44082,0.422165,1.73992,5.69687,-0.005228,0.0104346,1,1,0,1,0,1,1,1,0,1,1,1
-3.05693,1,0.157107,3,7,0,3.30239,0.400542,1.49007,4.4374,0.76138,0.852291,0,0,1,0,1,0,1,1,0,0,1,1
-2.91183,1,0.157107,3,7,0,3.11991,0.341018,1.00364,2.72821,0.586252,0.963145,0,1,0,0,1,0,0,1,0,0,0,1
-3.69989,0.983031,0.157107,2,7,0,4.81757,0.351079,1.9966,7.364,0.388177,0.520457,0,1,0,0,1,0,1,1,1,0,0,1
-4.31824,0.984536,0.157107,4,15,0,5.93795,0.0595347,1.13199,3.10182,-0.0965297,0.619385,1,0,0,1,0,1,1,0,1,1,0,1
-5.23913,0.994124,0.157107,4,15,0,5.56993,0.958164,0.353057,1.42341,0.339414,1.02818,1,1,0,1,1,0,1,0,0,1,1,1
-7.0054,0.9972,0.157107,3,15,0,7.88019,0.987157,0.18232,1.2,0.96938,0.374251,0,1,1,1,1,1,0,0,1,0,1,1
-7.43357,0.996257,0.157107,4,15,0,8.57063,0.987724,2.44852,11.5712,0.393743,0.634589,0,1,0,1,0,1,0,1,0,0,1,1
-5.16873,1,0.157107,3,7,0,7.54301,0.971227,1.44015,4.22134,0.870642,0.648581,1,1,1,0,0,1,1,1,1,0,1,1
-5.83134,0.962627,0.157107,1,3,0,6.75168,0.975357,1.91521,6.78836,0.721059,0.746056,0,0,1,0,1,1,0,0,1,1,1,1
-4.42401,0.999312,0.157107,4,15,0,6.44901,0.920499,1.67801,5.35491,1.13208,0.718809,1,0,1,0,1,0,0,0,1,0,0,1
-4.2761,1,0.157107,3,7,0,4.4978,0.908975,1.65442,5.23004,0.416275,0.134593,1,0,0,0,1,1,0,0,1,0,1,1
-4.6747,0.987918,0.157107,4,15,0,5.35714,0.943673,0.497971,1.64538,0.538507,0.901021,1,0,1,1,0,1,0,0,0,0,1,1
-3.85531,0.999575,0.157107,4,15,0,5.21093,0.717346,2.02232,7.55583,-0.278533,0.288194,1,1,0,0,0,1,1,1,0,1,1,0
-3.61877,0.997927,0.157107,2,3,0,3.95991,0.677957,1.91083,6.75866,1.23257,-0.0247068,1,1,1,1,1,1,1,1,1,0,1,1
-3.74576,0.999505,0.157107,4,15,0,3.74929,0.68562,1.99022,7.31712,0.686229,0.695856,1,0,1,0,0,1,0,1,1,0,0,1
-3.14982,0.982213,0.157107,3,7,0,4.63516,0.542241,1.62759,5.09158,0.425098,0.362742,0,1,1,0,1,0,0,0,0,0,1,0
-3.49481,0.994369,0.157107,4,15,0,3.8419,0.218126,0.507437,1.66103,0.581611,0.677334,0,0,1,0,1,1,0,0,1,1,1,0
-3.58764,0.992057,0.157107,2,7,0,5.11071,0.150721,1.35304,3.86918,1.03627,0.598596,1,1,1,0,0,1,0,0,1,0,1,0
-2.81382,0.999485,0.157107,3,15,0,4.19866,0.49065,1.09207,2.98043,0.703128,0.702561,0,1,1,1,1,0,0,1,1,0,1,1
-2.86986,0.996261,0.157107,3,15,0,3.32898,0.598168,0.845332,2.32875,0.739469,-0.0472149,1,1,1,1,1,1,0,0,1,0,1,1
-3.04783,0.998212,0.157107,3,7,0,3.09186,0.600202,0.590068,1.80411,-0.160757,1.13646,0,0,0,0,1,1,0,1,0,1,1,1
-3.92595,0.991892,0.157107,4,15,0,5.567,0.611076,0.212786,1.23712,0.539634,0.945265,0,0,1,0,1,1,0,0,1,0,0,0
-3.90853,0.999998,0.157107,3,7,0,4.08543,0.519993,0.20587,1.22859,0.550355,0.82144,1,0,0,1,1,1,0,1,1,0,0,1
-3.4447,0.997879,0.157107,3,15,0,4.15574,0.561706,0.344844,1.41177,0.0463161,1.15295,1,0,0,0,1,0,0,1,1,1,1,1
-3.05243,0.996741,0.157107,4,15,0,4.33538,0.672025,0.674562,1.96317,0.484661,0.758878,0,0,0,1,1,1,0,1,0,0,0,0
-3.24389,0.996466,0.157107,3,15,0,4.10704,0.41422,0.444951,1.56041,0.461218,0.0682692,0,0,1,0,1,0,0,0,1,0,1,0
-2.90635,0.999921,0.157107,3,15,0,3.3055,0.553318,0.717061,2.0484,0.587957,0.196113,0,1,1,0,1,1,1,0,1,0,0,1
-3.34766,0.996787,0.157107,3,7,0,3.38853,0.78073,0.626613,1.87126,0.595749,0.791169,1,1,1,1,1,1,0,0,1,0,1,1
-3.93788,0.994635,0.157107,4,15,0,4.64174,0.842357,0.398254,1.48922,0.252181,0.534257,0,0,1,0,1,0,1,1,1,0,0,1
-5.62095,0.994701,0.157107,4,15,0,6.14723,0.983208,0.704823,2.02349,0.0134177,0.752415,0,0,0,1,1,1,0,0,1,1,0,1
-5.38586,0.999861,0.157107,4,15,0,6.13967,0.977542,0.643284,1.90272,-0.242978,0.527599,1,1,0,0,1,1,0,0,0,0,1,1
-5.36469,0.999997,0.157107,5,31,0,5.53202,0.979015,0.764826,2.14862,-0.252252,0.789646,1,0,0,0,1,1,0,0,0,0,0,1
-3.57744,0.999287,0.157107,4,15,0,5.7464,0.767026,0.429988,1.53724,-0.0324279,0.411045,0,1,1,0,1,1,1,0,0,1,0,1
-3.95473,0.997487,0.157107,4,15,0,4.55993,0.685604,0.228764,1.25704,0.140995,0.349811,1,1,1,0,0,0,1,1,1,0,1,1
-3.67381,0.99757,0.157107,4,31,0,4.59341,0.130634,1.29407,3.64762,0.458997,1.08445,1,1,1,0,1,0,0,0,1,0,0,1
-2.90937,0.999536,0.157107,3,15,0,4.17961,0.650962,1.09389,2.98586,0.639545,0.724131,0,1,1,0,1,1,1,1,1,0,1,0
-3.73589,0.986934,0.157107,3,7,0,4.42144,0.511404,2.07956,8.00098,0.869673,0.593503,1,1,1,1,1,1,0,1,0,0,1,1
-4.58669,1,0.157107,4,15,0,5.09979,0.118125,0.253091,1.288,0.209007,0.37436,0,0,1,1,1,1,0,0,1,1,0,0
-4.48396,0.999781,0.157107,3,7,0,4.73263,0.110219,0.301993,1.35255,0.735372,0.620023,0,1,0,0,1,0,1,0,1,0,0,1
-3.47353,0.998871,0.157107,4,19,0,4.68572,0.833955,0.735765,2.08708,0.561054,0.96059,0,0,0,0,1,1,0,0,1,0,0,1
-2.81572,0.998362,0.157107,3,15,0,4.25314,0.454445,0.953941,2.59592,-0.284666,0.514851,0,0,0,1,1,1,0,0,0,1,0,1
-3.37098,0.996301,0.157107,3,15,0,3.42567,0.821104,0.821664,2.27428,0.608941,1.59562,1,1,1,0,1,1,0,1,1,1,1,0
-2.96701,0.999372,0.157107,2,7,0,3.55082,0.693213,0.992577,2.69818,0.694006,1.02615,0,1,1,0,1,1,1,1,1,1,0,1
-2.89663,0.999113,0.157107,3,15,0,3.19392,0.443005,0.734484,2.08441,-0.205865,0.500617,0,1,0,1,1,1,1,0,1,0,1,0
-3.38786,0.996561,0.157107,3,15,0,3.49008,0.717011,1.66277,5.27389,0.450946,0.624829,1,1,0,0,1,0,1,0,1,0,1,1
-3.97836,0.978203,0.157107,4,31,0,4.91683,0.126483,0.47543,1.60871,1.07616,0.27104,0,0,1,1,1,0,0,1,1,1,0,1
-4.35229,0.996774,0.157107,2,7,0,5.12661,0.0967929,0.399964,1.49177,1.37244,0.118124,0,1,1,0,0,1,0,1,1,1,1,0
-2.90837,0.999634,0.157107,5,31,0,4.39773,0.641111,0.861611,2.36697,0.620742,0.784462,0,0,1,1,1,1,1,1,1,0,0,0
-3.41329,0.996642,0.157107,3,15,0,3.59848,0.805651,1.39504,4.03513,0.839513,0.474671,1,1,1,1,1,1,0,1,1,0,0,1
-3.05555,0.999784,0.157107,4,15,0,3.567,0.425684,0.567137,1.76321,0.739371,0.53867,0,1,1,1,1,1,0,0,1,0,1,1
-3.81477,0.988939,0.157107,3,15,0,6.38204,0.11494,1.34875,3.85262,0.675756,1.14202,1,1,1,0,0,0,0,1,1,0,1,0
-2.95685,0.99933,0.157107,4,19,0,4.45758,0.685054,0.935144,2.54758,0.189781,0.119662,1,1,1,0,0,1,1,0,0,0,1,0
-2.89412,0.999862,0.157107,3,7,0,2.99381,0.625706,0.850543,2.34092,0.0557949,0.49425,1,1,0,1,1,1,0,1,1,1,1,1
-3.32008,0.983663,0.157107,3,15,0,5.74724,0.480432,0.392007,1.47995,0.725586,-0.426592,1,1,1,0,1,1,1,1,1,1,1,0
-3.22903,0.999997,0.157107,3,7,0,3.34135,0.52051,0.437648,1.54906,0.77469,0.697541,1,1,1,0,0,1,1,0,0,0,1,0
-3.87088,0.990881,0.157107,3,11,0,5.51367,0.733341,0.277627,1.31999,1.02054,1.02612,0,0,1,1,0,0,0,1,1,1,0,1
-5.28583,0.999666,0.157107,4,15,0,5.40977,0.30089,0.0604398,1.0623,0.921536,0.955327,0,1,1,0,0,0,1,1,1,1,0,0
-5.92135,0.999889,0.157107,4,15,0,6.11467,0.585227,0.0277021,1.02809,0.673228,0.123938,1,1,1,0,1,1,0,1,1,1,0,1
-6.14609,0.99694,0.157107,4,15,0,6.57674,0.294868,0.0258298,1.02617,0.427731,0.393609,0,0,1,1,1,1,0,1,1,0,1,0
-4.55727,0.998756,0.157107,4,31,0,7.27215,0.175313,0.185022,1.20325,0.213257,0.760598,0,1,1,0,0,0,0,0,0,1,0,1
-4.77228,0.999828,0.157107,3,7,0,4.80167,0.161703,0.158435,1.17168,0.982139,0.865656,0,1,1,1,1,1,1,1,1,1,1,1
-4.62728,0.994705,0.157107,3,15,0,6.81898,0.0539293,0.563117,1.75614,0.995677,0.130084,0,0,1,0,0,1,0,1,1,1,1,0
-4.11432,0.999741,0.157107,4,15,0,5.04796,0.0728556,1.02161,2.77767,1.12678,-0.0647386,0,0,1,1,0,1,0,1,1,1,0,0
-3.09464,0.999635,0.157107,3,15,0,4.46123,0.260039,1.17054,3.22374,1.2466,-0.154202,1,1,1,1,0,0,1,1,1,1,1,1
-4.55901,0.992131,0.157107,4,19,0,4.81472,0.954568,0.955174,2.59912,0.0406621,0.434081,1,1,1,1,0,1,0,1,1,0,1,1
-3.53652,0.993708,0.157107,4,15,0,5.77538,0.82931,1.42689,4.16572,0.285974,0.520418,0,1,1,1,1,1,0,0,0,1,1,1
-3.54508,0.991291,0.157107,4,31,0,4.46525,0.3299,0.347708,1.41582,0.496844,0.769176,0,1,0,0,1,1,1,0,1,1,0,1
-2.81837,0.982797,0.157107,4,15,0,9.7035,0.493667,1.11602,3.05268,0.0591384,0.475522,0,1,0,1,0,1,0,1,0,1,0,0
-3.21703,0.994715,0.157107,4,15,0,3.52777,0.214811,1.13805,3.12067,0.455372,0.151654,1,0,0,0,0,1,0,0,1,0,0,1
-3.36321,0.999499,0.157107,3,7,0,3.41206,0.17431,1.07724,2.93656,0.264878,1.37036,0,1,1,0,0,1,1,1,0,1,1,0
-5.01389,0.987759,0.157107,4,15,0,5.68842,0.960368,0.494553,1.63977,1.03997,1.70531,0,1,1,0,1,1,0,1,0,0,1,1
-4.14029,0.999915,0.157107,4,15,0,5.513,0.927,1.17256,3.23025,1.02593,0.370038,0,0,1,0,1,1,0,1,1,0,0,1
-4.54701,0.999309,0.157107,3,7,0,4.63879,0.953854,0.930897,2.53678,0.270718,-0.264219,0,0,0,0,1,1,0,1,1,0,0,1
-2.93086,0.999913,0.157107,3,11,0,4.70099,0.670681,1.04185,2.83447,0.676492,-0.326986,0,0,1,1,1,1,1,1,1,0,1,1
-3.94106,0.992722,0.157107,3,15,0,4.35109,0.906982,1.23022,3.42197,0.60901,0.0787084,1,0,1,0,1,1,1,1,1,0,1,1
-3.18404,0.999816,0.157107,4,31,0,4.20757,0.221709,0.911642,2.48841,0.665118,1.09751,0,0,1,0,1,0,1,0,1,0,0,1
-3.2628,0.997999,0.157107,4,15,0,3.58925,0.379616,0.451077,1.57,0.97217,1.28297,0,1,1,0,1,1,0,1,1,1,1,0
-2.93144,0.992804,0.157107,2,7,0,4.35871,0.354168,0.813501,2.25579,0.386428,0.370585,1,1,1,0,0,1,0,1,0,0,0,0
-2.91232,0.999994,0.157107,3,7,0,2.93828,0.356804,0.857099,2.35631,1.63585,-0.155677,0,0,1,1,1,1,0,1,1,0,1,1
-2.99122,0.997866,0.157107,2,7,0,3.2148,0.325449,0.773416,2.16716,0.861738,0.0274599,0,1,1,0,1,1,0,1,1,0,1,0
-3.54237,0.996956,0.157107,4,15,0,3.744,0.825192,0.603396,1.82832,0.272071,0.991456,0,1,0,0,1,1,1,1,1,0,1,1
-3.51471,0.999976,0.157107,2,3,0,3.55579,0.821559,0.61453,1.84879,0.231933,0.515366,1,1,1,1,0,1,1,0,0,0,1,1
-2.92641,0.99718,0.157107,3,15,0,4.51685,0.485788,1.36485,3.91515,0.920377,0.411276,0,0,1,0,0,0,1,1,1,0,0,0
-3.29665,0.957157,0.157107,2,7,0,5.35122,0.563362,0.410206,1.50713,0.406773,0.103737,1,0,1,1,1,0,1,1,0,1,1,1
-4.04769,0.997544,0.157107,3,11,0,4.45133,0.369091,0.191452,1.21101,0.596259,0.438601,0,1,0,0,1,1,1,1,1,0,1,1
-3.03664,0.994016,0.157107,3,15,0,5.50069,0.666945,0.684664,1.98311,0.5995,0.644229,1,0,1,1,1,1,1,0,0,1,1,1
-3.8801,0.994281,0.157107,3,15,0,4.22368,0.272141,0.271081,1.31138,1.25048,0.360559,0,1,1,0,1,1,1,1,1,0,1,1
-2.93288,0.998474,0.157107,3,15,0,4.08672,0.334093,0.897035,2.45232,-0.245662,1.00414,1,1,0,0,1,1,1,1,0,0,1,1
-3.22543,0.998677,0.157107,4,15,0,3.22923,0.241236,0.690876,1.99546,0.676002,0.962602,1,1,1,0,1,1,0,1,1,0,1,0
-2.85497,0.998717,0.157107,3,15,0,3.72821,0.474149,0.791496,2.2067,0.678681,-0.795232,0,0,0,0,0,0,0,1,0,0,1,1
-3.55526,0.976955,0.157107,3,15,0,6.63199,0.717165,0.37947,1.46151,0.0416828,0.394129,0,0,0,1,1,1,0,0,0,1,0,1
-6.29898,0.990735,0.157107,4,15,0,6.9956,0.0283099,2.28637,9.83919,0.431139,0.624588,0,0,1,0,1,1,0,1,1,0,0,0
-6.50741,0.96059,0.157107,2,3,0,7.16857,0.0390523,2.54565,12.7515,0.263515,0.253005,1,0,1,1,1,0,0,1,1,0,1,1
-7.78622,0.902166,0.157107,2,3,0,8.48945,0.0309754,2.9849,19.7846,0.498701,0.414386,1,1,1,1,1,0,1,1,0,0,1,1
-5.46031,1,0.157107,4,15,0,7.80829,0.0271908,1.69509,5.44714,-0.222265,0.338937,1,0,1,1,1,0,1,0,0,0,0,1
-4.56413,0.975892,0.157107,4,15,0,6.81732,0.228451,0.149842,1.16165,0.553554,0.465043,0,1,1,0,1,1,0,0,0,0,1,1
-3.3299,0.998461,0.157107,4,15,0,5.24229,0.18054,0.992965,2.69923,0.496325,0.214941,1,1,0,1,1,1,0,0,1,0,1,0
-3.55987,0.98034,0.157107,2,5,0,5.15893,0.161143,1.39446,4.03281,1.25288,0.0798772,1,1,1,1,1,1,0,1,1,0,0,0
-7.11702,0.96005,0.157107,4,15,0,7.69578,0.0195359,0.106763,1.11267,0.910916,0.575266,0,1,1,1,0,1,0,1,1,1,0,0
-5.2464,0.998129,0.157107,4,31,0,7.5638,0.154669,0.101488,1.10682,1.32012,0.135058,0,0,1,1,0,1,1,0,1,0,1,1
-4.84096,0.994599,0.157107,3,15,0,6.40371,0.126737,0.181896,1.19949,0.235946,0.284211,0,1,0,0,0,0,0,1,1,0,0,1
